year,LA_2023,age_group,overall_inactive_rate,overall_fairly_active_rate,overall_active_rate,n_overall_activity_level,weighted_n_overall_activity_level,n_eff_overall_activity_level,small_cell_overall_activity_level
4,272.0,25-34,0.18370041347091945,0.06796517217423827,0.7483344143548423,188,382.5533134737942,98.14024149572376,False
4,272.0,35-44,0.2228446306536308,0.14265295849411153,0.6345024108522577,113,193.06986792421458,69.36420036204458,False
4,272.0,45-54,0.29402962806579724,0.09127405060405329,0.6146963213301495,62,110.26782139652214,38.73734448429015,False
4,272.0,55-64,0.2239203141986614,0.08544613643734357,0.690633549363995,43,59.65739896882425,25.46956180359736,False
4,272.0,65-74,0.3712222002288791,0.19524389426957972,0.43353390550154136,18,19.88368939333689,11.040026252561429,True
4,272.0,75-84,0.0,0.0,1.0,3,2.9160426050042956,2.8057728574722858,True
4,272.0,85+,1.0,0.0,0.0,1,6.538183218061558,1.0,True
4,279.0,16-24,0.3002571588998884,0.14375932108319833,0.5559835200169133,35,102.00877326196746,23.493454519386933,False
4,279.0,25-34,0.12509190941934017,0.09125278573579708,0.7836553048448628,85,200.2745889794761,55.09276634690324,False
4,279.0,35-44,0.12433015573847275,0.08520812167027234,0.7904617225912548,103,174.2898555656398,57.64558490396461,False
4,279.0,45-54,0.1462393406107975,0.07913568778731798,0.7746249716018846,98,161.4929149365439,61.26825504896873,False
4,279.0,55-64,0.38142411550026456,0.05119235329301334,0.5673835312067222,73,113.46487882178042,38.90286297244349,False
4,279.0,65-74,0.19337848798417068,0.15343424064594025,0.653187271369889,49,64.6623526448956,33.569024557041985,False
4,279.0,75-84,0.5366737374485315,0.15522550032416596,0.3081007622273026,15,22.88300155822907,14.062564836294479,True
4,279.0,85+,0.22156825122945162,0.55053368720669,0.22789806156385833,8,16.570476934222107,5.299733513526386,True
4,280.0,16-24,0.059273943615910984,0.0,0.9407260563840891,27,115.43426938668848,15.598091436358224,True
4,280.0,25-34,0.14805027536086174,0.07653226028621223,0.775417464352926,109,313.67330836702234,78.47372636180904,False
4,280.0,35-44,0.09690011581465319,0.09947273779908188,0.8036271463862651,123,247.60765749956752,84.38812778866767,False
4,280.0,45-54,0.09585410102401923,0.0534205408002126,0.8507253581757683,103,172.1423310254675,52.990591179899134,False
4,280.0,55-64,0.13445023571256848,0.1458472319334544,0.719702532353977,68,103.35604521777834,41.131945009310556,False
4,280.0,65-74,0.10843391662184074,0.04208389685667445,0.8494821865214848,41,79.89294837471927,28.343556726234887,False
4,280.0,75-84,0.54777663060427,0.0,0.45222336939573,17,40.98270449788705,12.274862216987128,True
4,280.0,85+,0.0,0.2973599086331649,0.702640091366835,3,11.504141166429106,1.8550841850130138,True
4,293.0,16-24,0.13049082502904105,0.10429511120680351,0.7652140637641555,46,125.14181640360803,28.957000488118716,False
4,293.0,25-34,0.19094615774626678,0.06393983284150627,0.7451140094122272,85,183.35767327385665,49.31579192645706,False
4,293.0,35-44,0.1788244496693794,0.09579518601877429,0.7253803643118463,85,152.86200683256132,52.38477813141249,False
4,293.0,45-54,0.198477036288452,0.06165631962139397,0.739866644090154,96,145.7859215390828,62.018379280213196,False
4,293.0,55-64,0.14536313565303044,0.07289610802161223,0.7817407563253571,79,89.64748694939465,46.793348600529775,False
4,293.0,65-74,0.3261772780046207,0.13651583966053787,0.5373068823348415,63,76.09375217646837,39.80776836944813,False
4,293.0,75-84,0.34380052335960043,0.07744941705669398,0.5787500595837055,34,56.7484129297,23.94556708685158,False
4,293.0,85+,0.360102252574378,0.15535108247818352,0.48454666494743837,10,19.39239299192859,6.14193380544157,True
5,8.0,16-24,0.23797760765146808,0.08805473983256877,0.673967652515963,58,105.6112861347125,41.058354029856275,False
5,8.0,25-34,0.24904060798322714,0.13401869224519622,0.6169406997715768,92,134.38961027387043,59.21364037582455,False
5,8.0,35-44,0.3992358685502364,0.1493479340926078,0.451416197357156,99,129.303287330551,59.14810857560281,False
5,8.0,45-54,0.2835236203626215,0.18603413629138216,0.5304422433459964,76,94.03461393525119,47.71957546492635,False
5,8.0,55-64,0.29204145368860784,0.1081880966331503,0.5997704496782419,78,76.71536659896094,55.384975800977706,False
5,8.0,65-74,0.3236433856015261,0.0953812245642276,0.5809753898342462,48,27.111680506385845,34.61878657341953,False
5,8.0,75-84,0.4238882794672228,0.15625190335132821,0.41985981718144894,22,25.22230437137003,17.293655153936164,True
5,8.0,85+,0.904598784188923,0.0,0.09540121581107684,7,7.685000150415907,5.513884479450961,True
5,9.0,16-24,0.17933282283289004,0.12473921581524462,0.6959279613518654,45,179.82029197589145,29.905587622788925,False
5,9.0,25-34,0.26703526762108265,0.1492363216045223,0.5837284107743952,91,266.79732261201826,48.952200838422534,False
5,9.0,35-44,0.2065249515897268,0.08963574905950833,0.7038392993507651,71,166.693277595921,51.749539838539235,False
5,9.0,45-54,0.20537084310152243,0.1281260443535111,0.6665031125449664,92,183.9541183671722,57.16356871209491,False
5,9.0,55-64,0.2773742579037627,0.165482507913894,0.5571432341823433,81,161.29617000354745,51.504750387274804,False
5,9.0,65-74,0.17174699734481377,0.04859881745610286,0.7796541851990834,69,146.02468738553355,40.531551409855126,False
5,9.0,75-84,0.5161465725906172,0.1861594141826367,0.29769401322674616,33,80.38778403129814,21.67887866031044,False
5,9.0,85+,0.6542040209942948,0.0,0.3457959790057052,6,14.397336798381536,5.060735825208015,True
5,17.0,16-24,0.33618716635537954,0.118467646011621,0.5453451876329997,28,70.05553574348066,17.72211070812061,True
5,17.0,25-34,0.2103888101979032,0.1673460525080755,0.6222651372940216,68,121.1243544405417,33.165669885969606,False
5,17.0,35-44,0.36502785207361615,0.13411845698821287,0.5008536909381711,98,166.21790703605595,64.08743587998875,False
5,17.0,45-54,0.20839882954835237,0.14106870146471706,0.6505324689869305,96,164.46274071406376,64.26981467439947,False
5,17.0,55-64,0.3110207901708489,0.08425401223292434,0.6047251975962267,83,94.41816616619681,49.332009249854764,False
5,17.0,65-74,0.33557761596903324,0.09077117383697855,0.5736512101939882,73,75.94968737352845,46.52522864136047,False
5,17.0,75-84,0.27707487214087667,0.012863174597332177,0.7100619532617911,36,58.62258755059199,21.935766481750708,False
5,17.0,85+,0.09508680394014266,0.6240423349381782,0.28087086112167914,9,11.303059721353408,7.223332546343033,True
5,30.0,16-24,0.18705430059728417,0.06165463555548247,0.7512910638472332,62,125.65143748593823,38.55554547507386,False
5,30.0,25-34,0.32462818799335635,0.14832822116004565,0.5270435908465981,93,189.53208510891153,45.22163962765492,False
5,30.0,35-44,0.32707151293911824,0.09709465973086749,0.5758338273300143,105,237.44505602709418,56.920462557332584,False
5,30.0,45-54,0.23801945060277857,0.19568033525564196,0.5663002141415796,88,182.4618969755943,47.82031882041593,False
5,30.0,55-64,0.24786923046572878,0.09392872014014747,0.6582020493941236,74,122.5495432889234,41.875952189466574,False
5,30.0,65-74,0.32865706588833277,0.04445418123694174,0.6268887528747255,65,80.04637115088065,41.10085492682785,False
5,30.0,75-84,0.36521220601063714,0.050864522644869334,0.5839232713444936,33,59.61477689945516,20.94909222952751,False
5,30.0,85+,0.6442571771154745,0.16270911116973305,0.19303371171479244,6,7.629227221029003,5.170726890439832,True
5,35.0,16-24,0.009317041246278962,0.0556590651176426,0.9350238936360782,23,76.26069219435108,17.171829922246793,True
5,35.0,25-34,0.1470300292696228,0.13283372014106645,0.7201362505893107,60,124.42021390012883,42.28521591872042,False
5,35.0,35-44,0.10871164175740722,0.10037005347469109,0.7909183047679016,85,202.22270750579236,52.43754495193135,False
5,35.0,45-54,0.198251389706955,0.07362636994087089,0.7281222403521741,97,194.13735217834878,59.85863119404272,False
5,35.0,55-64,0.20353039794950964,0.07926833548060819,0.7172012665698821,82,155.32940424686797,48.14972761410098,False
5,35.0,65-74,0.1177060247617831,0.07602554837824682,0.8062684268599701,89,157.4600390510508,44.52128324428065,False
5,35.0,75-84,0.21753254872125652,0.12816131138806944,0.654306139890674,35,102.58363728581138,25.26586923221959,False
5,35.0,85+,0.763183865493874,0.0,0.23681613450612596,13,22.802809876248215,11.610797224955837,True
5,44.0,16-24,0.27855990293637534,0.040770507851010225,0.6806695892126144,47,118.08173152375433,29.99110954690939,False
5,44.0,25-34,0.16946075984287168,0.128179121342161,0.7023601188149673,105,224.2477089252105,63.98961119935005,False
5,44.0,35-44,0.1732080100301329,0.14439420984118848,0.6823977801286788,85,139.3211939375491,51.71130759704534,False
5,44.0,45-54,0.28996253534614014,0.0824236526879693,0.6276138119658905,71,108.61085543281395,35.4523639729928,False
5,44.0,55-64,0.20681691960346804,0.09631466052973049,0.6968684198668015,90,111.54752808479515,54.6053847652938,False
5,44.0,65-74,0.2540198681892999,0.08938971796104488,0.6565904138496551,58,82.85291350641427,35.833501232655905,False
5,44.0,75-84,0.5891955589866549,0.08251446610554855,0.3282899749077966,25,48.94541171456336,8.62284956332804,True
5,44.0,85+,0.1811544735708898,0.5461196367663245,0.2727258896627856,7,12.469834892352761,5.13718033887871,True
5,68.0,16-24,0.30176058484405016,0.0842555594683146,0.6139838556876351,51,212.25997115861318,37.76150667235166,False
5,68.0,25-34,0.26104174873703706,0.07219022642541591,0.6667680248375472,77,192.0178554595455,46.65558816475555,False
5,68.0,35-44,0.23836142893345263,0.10926607216721977,0.6523724988993276,109,261.72411700996145,68.35639755180412,False
5,68.0,45-54,0.30695510251710695,0.12498098595999742,0.5680639115228957,73,175.46364203870428,40.93261558277796,False
5,68.0,55-64,0.20411424675127354,0.09386737236569266,0.7020183808830338,70,134.0323897268491,42.17859969633873,False
5,68.0,65-74,0.29314387579364515,0.06355239012289729,0.6433037340834573,69,112.49932653452377,40.191076498340664,False
5,68.0,75-84,0.48100042303888824,0.11139379894027528,0.4076057780208366,30,85.20483542236505,22.375248942253926,False
5,68.0,85+,0.21436707582686598,0.4912299301684339,0.2944029940047001,4,5.227478178375813,3.917994043431108,True
5,78.0,16-24,0.1423963684576167,0.03289495217727184,0.8247086793651113,46,153.18608177746955,32.57998413366121,False
5,78.0,25-34,0.18960576446281902,0.20241899046128412,0.6079752450758968,79,188.1868542923854,39.728630874756945,False
5,78.0,35-44,0.24678539868766416,0.10862274611304923,0.6445918551992864,85,176.73436628518317,51.60997520075385,False
5,78.0,45-54,0.26312210418849297,0.14279399240136365,0.5940839034101434,86,181.90491932845993,48.89485741670077,False
5,78.0,55-64,0.25505267865082415,0.08678566614757025,0.6581616552016057,94,151.92212833047685,46.46783626693056,False
5,78.0,65-74,0.3103086069604978,0.15702210703674413,0.5326692860027582,69,86.69300825319185,44.90697420959248,False
5,78.0,75-84,0.32889373971720615,0.19907917348306894,0.4720270867997248,35,67.92865117387844,26.1922870946235,False
5,78.0,85+,0.8764641511505653,0.05404070967783629,0.06949513917159839,10,21.8926628717732,7.095041937507779,True
5,91.0,16-24,0.3651118243501529,0.055211814995412035,0.5796763606544352,53,176.47780265051844,38.05122212957472,False
5,91.0,25-34,0.19870211979070995,0.06770261476684324,0.7335952654424468,57,136.71460006832183,35.717981286681805,False
5,91.0,35-44,0.23533161140208927,0.1587270796410271,0.6059413089568838,86,176.07636279287718,46.716450254079135,False
5,91.0,45-54,0.2079954038275148,0.12694964145577092,0.6650549547167144,97,192.10318342491522,63.84770763849473,False
5,91.0,55-64,0.27744729026635573,0.13119188324895187,0.5913608264846923,97,164.7295384848455,58.11822219479197,False
5,91.0,65-74,0.28168398670939987,0.13251119251502347,0.5858048207755767,64,96.11404313080654,42.958762711725825,False
5,91.0,75-84,0.293525532646949,0.1571952584353101,0.5492792089177407,26,46.74816153076954,20.818862361290112,True
5,91.0,85+,0.6709321993604642,0.14411126598718135,0.1849565346523545,10,19.67722818892687,8.677736205969113,True
5,107.0,16-24,0.3112501257732749,0.12819463992060987,0.5605552343061152,31,71.33560779006113,22.66073577429946,False
5,107.0,25-34,0.12439783627869334,0.10542870474188835,0.7701734589794185,127,252.9130340443857,81.32287878317311,False
5,107.0,35-44,0.28788224268525986,0.05826962957042261,0.6538481277443176,117,197.00953085284735,74.14549874631382,False
5,107.0,45-54,0.2545568088340347,0.055029547192303754,0.6904136439736616,81,152.76410471334933,47.692627709024705,False
5,107.0,55-64,0.2154858829984072,0.14800296656648249,0.63651115043511,69,84.05125878097554,38.661732048387904,False
5,107.0,65-74,0.38037608855518257,0.06266067855930572,0.5569632328855119,50,58.02854335761293,33.820450570745315,False
5,107.0,75-84,0.47598085738081414,0.07523096155054161,0.44878818106864427,18,36.191956983557425,12.404384935341104,True
5,107.0,85+,0.28634329088759947,0.0,0.7136567091124004,2,2.208319832513949,1.6911935429331137,True
5,109.0,16-24,0.11630832410689307,0.17042275363108467,0.7132689222620224,39,89.16765986758004,22.394550223962543,False
5,109.0,25-34,0.10997476870486152,0.07197779961016172,0.8180474316849768,167,347.29791077596315,84.08177722278351,False
5,109.0,35-44,0.1963258385075766,0.08302529258911888,0.7206488689033046,108,162.9590387290105,74.20389494438396,False
5,109.0,45-54,0.10758641182146976,0.09540716472840483,0.7970064234501254,82,116.42638678983262,52.64055697829124,False
5,109.0,55-64,0.20845903361875695,0.12975440850526,0.661786557875983,60,71.27601670346658,38.345853447751836,False
5,109.0,65-74,0.5348385545801874,0.14740770089439803,0.31775374452541466,48,52.051567437857145,26.428977941973017,False
5,109.0,75-84,0.162049172293037,0.3028480915476946,0.5351027361592686,20,24.37528037820126,17.31152622401506,True
5,109.0,85+,1.0,0.0,0.0,3,3.6299879265662836,2.8198140532694276,True
5,112.0,16-24,0.09119046518670199,0.07656318076635868,0.8322463540469393,54,118.41682692703068,36.72752317711842,False
5,112.0,25-34,0.09413365131876038,0.0965980339154689,0.8092683147657711,111,162.47932318147795,71.78348283863181,False
5,112.0,35-44,0.16119607225511307,0.059588091144088653,0.7792158366007981,72,87.03860118825946,38.20525371951434,False
5,112.0,45-54,0.2961134708852352,0.07060189535756192,0.6332846337572028,80,83.8597149077627,47.239154953540734,False
5,112.0,55-64,0.22817413433946973,0.13595523053423222,0.6358706351262979,82,71.05917237027039,49.790483460716416,False
5,112.0,65-74,0.1460940058399771,0.07969017234159885,0.7742158218184242,57,40.484242256277675,41.14021139253482,False
5,112.0,75-84,0.16572120056540685,0.10565420060211314,0.7286245988324799,32,34.41441727682762,18.29075047665582,False
5,112.0,85+,0.7851872793074517,0.0,0.21481272069254823,3,2.781216163401479,2.806631003164129,True
5,114.0,16-24,0.30624758902823185,0.12203431531496409,0.571718095656804,41,124.58493619822126,30.393353661096825,False
5,114.0,25-34,0.19225794769621915,0.06699411936118854,0.7407479329425924,98,189.4089734721804,67.36421198566728,False
5,114.0,35-44,0.14076319654311356,0.07633129128683662,0.7829055121700498,110,179.04131712364418,66.57356178671519,False
5,114.0,45-54,0.26281705166986136,0.0753455802401784,0.6618373680899604,90,134.2321885758029,48.77514848902654,False
5,114.0,55-64,0.16257500074831738,0.05128445560587207,0.7861405436458105,75,98.51266187033563,41.57788879688667,False
5,114.0,65-74,0.37503158040655477,0.04394249932794177,0.5810259202655034,57,53.98073805327862,41.19776664915837,False
5,114.0,75-84,0.4165016670861846,0.007117207489811145,0.5763811254240042,23,68.4312134836584,9.540345882831454,True
5,114.0,85+,0.5431378266707038,0.0,0.45686217332929635,3,3.376802641746273,2.794367173706439,True
5,117.0,16-24,0.18949136122252597,0.10712446622664773,0.7033841725508265,47,112.43628153241934,33.28727485641714,False
5,117.0,25-34,0.2291000220230397,0.09415857536198624,0.6767414026149741,74,129.54505511101175,45.4770580809419,False
5,117.0,35-44,0.3535952303217066,0.09918053798779695,0.5472242316904965,104,172.04510425440708,69.35634061821243,False
5,117.0,45-54,0.29064118696592506,0.15905042270482214,0.5503083903292527,74,125.8441578172474,40.35352053287818,False
5,117.0,55-64,0.3003454608829921,0.09100562657592702,0.608648912541081,78,92.22108449486232,48.11892895228318,False
5,117.0,65-74,0.26867477109773125,0.22428516143044802,0.5070400674718207,69,62.60554914994152,46.051878234700865,False
5,117.0,75-84,0.3676680345807377,0.21132866429824926,0.42100330112101303,34,50.64358555534895,24.36809701980585,False
5,117.0,85+,0.7144427983615779,0.19287420525676124,0.09268299638166085,9,9.15149024633052,8.153613159437498,True
5,122.0,16-24,0.333221734098472,0.02666310112985026,0.6401151647716774,26,66.45551364055866,17.799612360625495,True
5,122.0,25-34,0.36834572376104946,0.07610639613246362,0.5555478801064869,58,102.81226044024163,43.82133786093274,False
5,122.0,35-44,0.3385346699676208,0.11871526233404721,0.542750067698332,76,149.6535415342235,47.57528274085473,False
5,122.0,45-54,0.22833605646884753,0.13017078279116726,0.6414931607399855,83,165.28902492672404,52.32768689926707,False
5,122.0,55-64,0.21602869593591978,0.13621839989221438,0.6477529041718657,89,150.40155445509612,43.9325309336864,False
5,122.0,65-74,0.21167963392888817,0.17988411888906672,0.6084362471820454,102,109.62822392248684,79.69315073812045,False
5,122.0,75-84,0.5229165706878025,0.15839353069653297,0.31868989861566455,30,47.32083346392745,22.419071817574135,False
5,122.0,85+,0.7220523964779577,0.0,0.27794760352204245,14,23.235884905927502,11.769502639450984,True
5,126.0,16-24,0.14275950088672418,0.031258813905491276,0.8259816852077846,37,97.06073244801607,28.950820376569965,False
5,126.0,25-34,0.2663897932124876,0.063173090009551,0.6704371167779614,63,134.66248504032876,34.77070383239277,False
5,126.0,35-44,0.3164669347326962,0.12302489293127626,0.5605081723360275,112,199.82755150142785,67.54777796569921,False
5,126.0,45-54,0.3071198125924192,0.0751876304496031,0.6176925569579776,94,202.9088776684465,41.00719599383279,False
5,126.0,55-64,0.2870661562542784,0.07540646069618329,0.6375273830495383,82,152.55388724367157,51.33870172471273,False
5,126.0,65-74,0.3221143380919152,0.09005993175886005,0.5878257301492248,60,72.86821321497432,42.58384758008498,False
5,126.0,75-84,0.4171905235462942,0.04860371690666793,0.5342057595470378,32,56.13974927651185,16.877045209205452,False
5,126.0,85+,0.9135911705444382,0.0,0.08640882945556193,6,5.842003827898348,5.411003875888804,True
5,129.0,16-24,0.23819246173079875,0.06813810565313846,0.693669432616063,39,107.49986033064218,29.487900059005934,False
5,129.0,25-34,0.2606496735556617,0.18739034786997927,0.5519599785743589,75,137.51132442962174,40.45865241437326,False
5,129.0,35-44,0.2297083285990526,0.12941915773153861,0.6408725136694086,132,207.39336943843966,78.31807267415158,False
5,129.0,45-54,0.27837931438261276,0.16879851594581347,0.5528221696715737,75,124.37646645561514,44.76706741105553,False
5,129.0,55-64,0.3318091980641869,0.08943854057911055,0.5787522613567027,77,111.33412467390805,49.998464904768795,False
5,129.0,65-74,0.192694836792986,0.12983153316427495,0.6774736300427392,69,74.1524757559711,35.471303356702684,False
5,129.0,75-84,0.30237406334289896,0.1529739900476595,0.5446519466094416,23,32.48163836596442,17.76162240698061,True
5,129.0,85+,0.7155281911088079,0.1439124818659988,0.14055932702519316,8,12.48084823751219,6.862486772852275,True
5,135.0,16-24,0.14315193254058062,0.01567612335534879,0.8411719441040705,50,146.53211632121352,30.468050630781367,False
5,135.0,25-34,0.10902647059050394,0.08086016608034183,0.8101133633291542,155,240.64493298653377,96.07569471975356,False
5,135.0,35-44,0.18492673323171135,0.10056966712150692,0.7145035996467818,95,130.95311204862617,58.200420240988954,False
5,135.0,45-54,0.16474664029995204,0.111232558408037,0.7240208012920112,66,89.46937168419515,41.74217166324163,False
5,135.0,55-64,0.27021183006383576,0.14111458811520353,0.588673581820961,77,103.47292765821187,38.223807559647376,False
5,135.0,65-74,0.26307823379717876,0.03538715206858957,0.7015346141342315,49,51.48798976460028,34.10671929458188,False
5,135.0,75-84,0.3886602301810983,0.18860741582857393,0.4227323539903279,16,28.297660784928595,12.32391287367329,True
5,135.0,85+,0.3744926722125624,0.0,0.6255073277874376,4,4.754620656867797,3.470154595054266,True
5,136.0,16-24,0.09349250055172038,0.0,0.9065074994482799,34,52.98208579429276,18.764352184278735,False
5,136.0,25-34,0.11978591028758163,0.14220033331921994,0.7380137563931984,92,108.13471097625985,49.32638512733353,False
5,136.0,35-44,0.1774231496413984,0.14376692281437908,0.6788099275442224,63,67.67190669047002,30.849958158363055,False
5,136.0,45-54,0.19415521046258347,0.10342697698315004,0.7024178125542665,91,83.39916366669864,57.3079938983183,False
5,136.0,55-64,0.06110171594710543,0.149493232374039,0.7894050516788556,91,75.85573475320474,46.610190299170114,False
5,136.0,65-74,0.22089273716647378,0.1958743877876485,0.5832328750458774,68,48.37885047094235,48.605789849503964,False
5,136.0,75-84,0.22828668064289848,0.08275052225384938,0.6889627971032519,46,53.93622859705441,34.12850762503195,False
5,136.0,85+,0.47392600533836077,0.040922647609502934,0.4851513470521363,14,18.232362790534594,9.736932166466845,True
5,139.0,16-24,0.09580562285876523,0.20566651215508497,0.6985278649861497,20,41.97778160529816,16.010837150831485,True
5,139.0,25-34,0.1845616017011046,0.10512435334296265,0.7103140449559328,65,82.81272758344767,45.24329001338193,False
5,139.0,35-44,0.14209678461650183,0.03770454368683767,0.8201986716966605,105,123.9615072503851,74.40090919525866,False
5,139.0,45-54,0.09712208819506,0.093804869500101,0.8090730423048389,95,97.74893239536785,72.28365820155764,False
5,139.0,55-64,0.28086766095147137,0.10648040411701712,0.6126519349315114,93,80.74293536303509,57.270875641866844,False
5,139.0,65-74,0.18370382887319517,0.1468245783758438,0.669471592750961,80,61.97419729161903,62.84020543075094,False
5,139.0,75-84,0.3309727818584541,0.13864179027516527,0.5303854278663808,33,46.56659215885208,25.018691220817086,False
5,139.0,85+,0.40545124443331754,0.0,0.5945487555666824,2,1.0737013998263853,1.9309532279756998,True
5,142.0,16-24,0.28091551933418624,0.20280333696578792,0.5162811437000259,39,94.05308985951069,27.159451154744886,False
5,142.0,25-34,0.044827215146044284,0.05443741407177439,0.9007353707821814,154,416.5082200884093,94.93921104117638,False
5,142.0,35-44,0.21404915303367783,0.13135335685327842,0.6545974901130438,94,200.36308642748637,56.76875557271232,False
5,142.0,45-54,0.17644866602195447,0.1878642362976521,0.6356870976803933,76,137.84565282346983,36.03170446196844,False
5,142.0,55-64,0.17283573646521952,0.138607106557917,0.6885571569768637,67,111.07719585703987,34.24911866474487,False
5,142.0,65-74,0.09155309563403606,0.06290180240893743,0.8455451019570267,43,76.67951948324117,23.73439937585583,False
5,142.0,75-84,0.4131283275946502,0.23396960966612704,0.35290206273922275,8,20.134497083281385,6.341754039392454,True
5,142.0,85+,0.7241203400972017,0.0,0.2758796599027984,2,3.2247552819790504,1.665390273560771,True
5,147.0,16-24,0.277362641893312,0.04211006526949917,0.6805272928371888,32,90.54334375543635,16.715635128609033,False
5,147.0,25-34,0.1574971980555426,0.06113216343644713,0.7813706385080101,136,236.62381590189412,84.86152664037981,False
5,147.0,35-44,0.10243344303499184,0.23887424014673087,0.6586923168182772,133,229.42840744941464,87.35316728250929,False
5,147.0,45-54,0.18270644804989952,0.16212144230393954,0.655172109646161,99,171.36192999093558,40.16904420546892,False
5,147.0,55-64,0.16477687384290385,0.076974747445108,0.7582483787119881,83,106.8436810183657,42.92606050008547,False
5,147.0,65-74,0.18057198158528692,0.0202535733285033,0.79917444508621,27,40.43249833344048,16.291953060333434,True
5,147.0,75-84,0.27992757628643805,0.3351465737422706,0.38492584997129153,19,45.81218912071058,12.563940312696744,True
5,147.0,85+,0.7265894008851722,0.0,0.27341059911482773,7,10.383744635081664,5.271278300984412,True
5,160.0,16-24,0.20348921037379789,0.04448914702963891,0.7520216425965631,32,69.06063384187085,19.7830121087764,False
5,160.0,25-34,0.17193971154450308,0.12128617795597914,0.7067741104995178,95,118.56996684327777,57.429003533810516,False
5,160.0,35-44,0.19225977156963406,0.22243754847994443,0.5853026799504216,100,151.26715399961031,63.253727700950385,False
5,160.0,45-54,0.17844451055617658,0.13247877189361337,0.6890767175502099,92,98.44581239715826,62.3630879412269,False
5,160.0,55-64,0.3504917054735484,0.016466292476034858,0.6330420020504168,95,85.4669785098439,53.38659034324266,False
5,160.0,65-74,0.1503208225760959,0.14399135349971626,0.7056878239241877,67,63.55488125835024,45.596554416744645,False
5,160.0,75-84,0.1962960253737352,0.055101640812110296,0.7486023338141545,25,34.793335430910375,14.556254319351853,True
5,160.0,85+,0.03737440371899838,0.8111876385756357,0.15143795770536592,4,11.440909589136622,1.484708863984015,True
5,171.0,16-24,0.28498119207660916,0.13894703684060344,0.5760717710827875,68,172.45624079144685,49.97875787449706,False
5,171.0,25-34,0.31271426207977576,0.12476622555649644,0.5625195123637279,156,327.7667701554483,74.00303062819265,False
5,171.0,35-44,0.39815020199147505,0.11131758237317614,0.49053221563534893,100,190.39978190984021,69.42504549046399,False
5,171.0,45-54,0.3053541960999254,0.14054838101985292,0.5540974228802216,74,172.02683446231143,42.45238252705867,False
5,171.0,55-64,0.29843232836355776,0.140985362303609,0.5605823093328333,55,106.3910877359034,28.528306140560932,False
5,171.0,65-74,0.3703763182965832,0.11459043401927288,0.515033247684144,29,39.835760227783545,18.87736775373905,True
5,171.0,75-84,0.595491533039027,0.0,0.40450846696097303,12,19.044257719496343,9.763253281691073,True
5,171.0,85+,1.0,0.0,0.0,4,15.409117080112697,2.769518012183198,True
5,196.0,16-24,0.2636855051789631,0.13922133953808366,0.5970931552829533,65,195.7824028328228,35.19082694375486,False
5,196.0,25-34,0.22969206760954516,0.24575130561683128,0.5245566267736231,78,152.1791849932878,39.36069083157954,False
5,196.0,35-44,0.3307368713955486,0.20543792197479038,0.4638252066296609,100,176.4070843795687,64.76953269984126,False
5,196.0,45-54,0.28724659370409544,0.04250069736887016,0.6702527089270345,83,141.7888953704423,55.030282992521684,False
5,196.0,55-64,0.48127442388506475,0.03876405221781914,0.4799615238971163,60,71.12355724409,34.44327106104615,False
5,196.0,65-74,0.21782678433567013,0.1395234693051941,0.6426497463591356,92,114.13733466382706,57.30252526263987,False
5,196.0,75-84,0.5822113355963264,0.05378136665954612,0.36400729774412743,33,61.54819737612001,24.831029223965803,False
5,196.0,85+,0.7127691655594429,0.08087880184991222,0.20635203259064475,9,17.970365391991105,6.642477195139293,True
5,201.0,16-24,0.22584769211646205,0.027854698208591887,0.7462976096749458,34,68.23759606058712,22.518301552973675,False
5,201.0,25-34,0.08306303582441708,0.043856756198814156,0.8730802079767687,55,65.1969753772124,39.951893714571305,False
5,201.0,35-44,0.145302043415117,0.06991258000935653,0.7847853765755265,85,110.92872553320586,60.435876973924266,False
5,201.0,45-54,0.1324059452902486,0.06874727624780307,0.7988467784619483,108,126.90692080475036,61.527326726903254,False
5,201.0,55-64,0.10260795516192615,0.08445382755657646,0.8129382172814974,99,95.82825453843658,56.67794553144418,False
5,201.0,65-74,0.23521776575768316,0.09664013097498592,0.6681421032673308,80,63.42289981894412,54.42244983137925,False
5,201.0,75-84,0.3157723348068867,0.19207743086127246,0.49215023433184074,51,81.61792623007257,37.65107138661459,False
5,201.0,85+,1.0,0.0,0.0,3,4.36854499264947,2.6653488200241453,True
5,241.0,16-24,0.35300225524131684,0.1355356403702087,0.5114621043884743,38,99.36311947709393,27.704450743883474,False
5,241.0,25-34,0.09170209325392077,0.05117351931098216,0.8571243874350972,155,344.3648211967542,90.74185193772483,False
5,241.0,35-44,0.26867620907246265,0.07896609759152012,0.6523576933360172,124,233.96081375758408,69.80423084474765,False
5,241.0,45-54,0.19371553307958125,0.08806906222906485,0.7182154046913537,87,142.51384250623818,49.084277776528424,False
5,241.0,55-64,0.21173891395955335,0.12798969404675295,0.6602713919936937,66,99.08847947569326,41.78553720287737,False
5,241.0,65-74,0.30998111092769154,0.06804909515845091,0.621969793913858,39,48.310880825351084,26.968010187585104,False
5,241.0,75-84,0.5544546060610737,0.12712806008271244,0.31841733385621385,12,27.623711185973153,4.9751907426203035,True
5,241.0,85+,0.33200159275659,0.6679984072434101,0.0,2,2.0196389618048007,1.7971165742405921,True
5,255.0,16-24,0.24589846808108662,0.17089117446824537,0.5832103574506681,27,45.25879813540821,20.611812465948,True
